TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,117.6,112.9,4.7,0.59,13.0,24.9,12.0,0.471,0.364,12.9,0.474,0.625,1,2021
1610612738,Boston Celtics,121.1,107.4,13.6,0.62,13.4,25.2,13.9,0.434,0.339,14.0,0.371,0.773,1,2021
1610612751,Brooklyn Nets,115.2,112.3,2.9,0.602,11.5,25.3,14.1,0.452,0.345,13.3,0.524,0.565,1,2021
1610612766,Charlotte Hornets,118.3,114.3,4.0,0.608,13.7,27.7,13.1,0.466,0.362,14.8,0.514,0.636,0,2021
1610612741,Chicago Bulls,108.3,115.8,-7.5,0.566,10.7,24.1,13.0,0.474,0.366,13.2,0.61,0.348,0,2021
1610612739,Cleveland Cavaliers,112.3,114.1,-1.8,0.582,12.0,25.9,14.8,0.452,0.353,13.8,0.478,0.375,0,2021
1610612742,Dallas Mavericks,115.2,111.2,4.0,0.599,13.6,24.4,13.0,0.457,0.34,13.6,0.579,0.739,1,2021
1610612743,Denver Nuggets,116.4,113.7,2.7,0.616,12.8,28.1,14.6,0.47,0.346,12.9,0.575,0.625,1,2021
1610612765,Detroit Pistons,109.5,111.7,-2.1,0.559,11.4,23.6,14.3,0.473,0.362,14.7,0.409,0.417,0,2021
1610612744,Golden State Warriors,112.4,108.7,3.7,0.587,14.5,27.4,15.0,0.438,0.339,14.6,0.548,0.478,0,2021
1610612745,Houston Rockets,108.1,114.2,-6.1,0.574,13.3,23.2,16.2,0.483,0.353,13.9,0.419,0.208,0,2021
1610612754,Indiana Pacers,113.6,120.3,-6.7,0.584,12.2,25.5,14.5,0.483,0.372,13.3,0.244,0.227,0,2021
1610612746,LA Clippers,113.5,110.5,2.9,0.584,12.9,24.2,13.9,0.45,0.345,13.7,0.571,0.571,1,2021
1610612747,Los Angeles Lakers,110.4,117.9,-7.5,0.579,11.7,23.5,14.2,0.47,0.352,13.8,0.447,0.25,1,2021
1610612763,Memphis Grizzlies,114.6,106.5,8.1,0.562,11.4,25.7,13.0,0.455,0.349,14.9,0.656,0.682,1,2021
1610612748,Miami Heat,113.6,108.9,4.7,0.607,13.9,26.2,14.9,0.447,0.339,15.4,0.605,0.652,1,2021
1610612749,Milwaukee Bucks,116.8,114.1,2.7,0.599,13.9,23.7,13.3,0.456,0.356,12.9,0.585,0.682,1,2021
1610612750,Minnesota Timberwolves,117.2,111.6,5.7,0.612,14.5,25.2,14.1,0.46,0.35,16.0,0.526,0.652,0,2021
1610612740,New Orleans Pelicans,115.4,110.7,4.7,0.577,10.8,25.4,14.3,0.471,0.365,14.4,0.438,0.565,0,2021
1610612752,New York Knicks,111.3,108.1,3.2,0.562,13.6,22.5,13.7,0.447,0.342,13.1,0.409,0.522,1,2021
1610612760,Oklahoma City Thunder,106.7,117.9,-11.1,0.562,12.1,22.2,14.0,0.458,0.353,13.2,0.421,0.25,0,2021
1610612753,Orlando Magic,103.1,109.9,-6.8,0.541,12.1,23.7,14.4,0.458,0.363,13.1,0.394,0.409,0,2021
1610612755,Philadelphia 76ers,116.2,111.2,5.0,0.606,11.9,24.4,12.9,0.458,0.346,13.6,0.533,0.667,1,2021
1610612756,Phoenix Suns,113.7,108.5,5.1,0.591,11.5,27.2,12.9,0.444,0.34,14.6,0.786,0.667,1,2021
1610612757,Portland Trail Blazers,99.3,120.4,-21.1,0.524,12.8,23.2,14.6,0.479,0.371,14.2,0.424,0.087,1,2021
1610612758,Sacramento Kings,107.9,114.8,-6.8,0.573,11.4,23.5,14.0,0.479,0.372,13.4,0.425,0.364,0,2021
1610612759,San Antonio Spurs,111.4,113.2,-1.8,0.569,11.2,27.6,12.6,0.466,0.36,13.6,0.385,0.478,0,2021
1610612761,Toronto Raptors,111.1,108.4,2.8,0.544,12.2,22.6,12.8,0.462,0.354,16.2,0.578,0.64,0,2021
1610612762,Utah Jazz,114.6,110.6,4.0,0.581,14.9,22.9,14.3,0.453,0.35,12.3,0.425,0.542,1,2021
1610612764,Washington Wizards,112.5,115.8,-3.3,0.588,10.6,25.4,13.3,0.464,0.361,12.0,0.625,0.333,1,2021
