TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,101.9,108.0,-6.0,0.533,4.5,20.9,17.3,0.466,0.376,16.6,0.5,0.3,0,2006
1610612738,Boston Celtics,99.2,103.9,-4.7,0.52,6.1,21.2,17.6,0.468,0.354,16.3,0.302,0.355,0,2006
1610612766,Charlotte Bobcats,104.7,106.9,-2.2,0.543,5.9,23.7,15.8,0.465,0.363,16.7,0.487,0.467,0,2006
1610612741,Chicago Bulls,103.2,95.5,7.7,0.532,6.2,23.5,16.8,0.435,0.349,18.3,0.535,0.714,1,2006
1610612739,Cleveland Cavaliers,102.3,96.2,6.2,0.527,6.5,22.5,15.5,0.448,0.329,16.5,0.563,0.655,1,2006
1610612742,Dallas Mavericks,108.1,100.3,7.8,0.565,7.2,21.8,15.2,0.447,0.349,15.9,0.842,0.793,1,2006
1610612743,Denver Nuggets,105.7,102.9,2.8,0.56,6.0,23.7,16.7,0.46,0.353,16.6,0.522,0.613,1,2006
1610612765,Detroit Pistons,105.1,100.2,4.9,0.534,6.1,24.1,13.7,0.445,0.339,16.4,0.577,0.677,1,2006
1610612744,Golden State Warriors,105.9,103.3,2.6,0.555,8.5,23.7,15.9,0.462,0.366,18.5,0.513,0.607,0,2006
1610612745,Houston Rockets,105.6,100.1,5.5,0.545,9.3,22.4,15.3,0.429,0.351,15.3,0.542,0.633,0,2006
1610612754,Indiana Pacers,98.6,106.3,-7.6,0.521,6.2,21.8,17.3,0.457,0.372,16.7,0.439,0.233,1,2006
1610612746,Los Angeles Clippers,103.5,101.8,1.6,0.543,4.2,23.3,16.4,0.452,0.339,15.0,0.513,0.517,1,2006
1610612747,Los Angeles Lakers,106.0,108.0,-2.0,0.552,7.7,23.4,16.1,0.461,0.358,15.3,0.5,0.429,1,2006
1610612763,Memphis Grizzlies,105.3,111.3,-6.0,0.556,6.3,21.3,17.0,0.486,0.389,15.9,0.357,0.286,1,2006
1610612748,Miami Heat,101.6,100.4,1.2,0.532,7.0,22.4,16.0,0.444,0.355,15.8,0.605,0.6,1,2006
1610612749,Milwaukee Bucks,104.8,108.0,-3.2,0.553,6.8,23.0,16.1,0.48,0.368,16.7,0.386,0.31,1,2006
1610612750,Minnesota Timberwolves,99.0,108.3,-9.3,0.524,5.0,24.0,16.6,0.46,0.348,15.1,0.479,0.233,0,2006
1610612751,New Jersey Nets,104.6,103.6,1.0,0.554,7.9,25.5,15.8,0.45,0.357,15.5,0.458,0.571,1,2006
1610612740,New Orleans/Oklahoma City Hornets,107.5,109.1,-1.7,0.546,6.0,20.4,15.7,0.457,0.355,14.8,0.571,0.483,0,2006
1610612752,New York Knicks,100.3,105.3,-5.0,0.534,6.2,20.0,18.3,0.46,0.376,14.6,0.449,0.345,0,2006
1610612753,Orlando Magic,102.4,102.4,0.0,0.545,4.6,20.4,18.6,0.442,0.353,16.5,0.429,0.448,0,2006
1610612755,Philadelphia 76ers,102.3,102.4,-0.1,0.538,3.7,21.9,16.5,0.463,0.353,16.8,0.526,0.621,0,2006
1610612756,Phoenix Suns,111.9,104.3,7.6,0.588,9.8,26.5,14.9,0.457,0.363,15.5,0.622,0.733,1,2006
1610612757,Portland Trail Blazers,102.5,108.4,-5.9,0.535,5.7,20.4,16.6,0.471,0.361,15.2,0.524,0.357,0,2006
1610612758,Sacramento Kings,104.8,108.3,-3.5,0.554,6.7,21.1,15.1,0.472,0.365,16.9,0.386,0.355,1,2006
1610612759,San Antonio Spurs,108.1,96.4,11.8,0.569,8.0,24.4,15.3,0.443,0.334,15.8,0.5,0.793,1,2006
1610612760,Seattle SuperSonics,104.2,108.4,-4.2,0.543,6.8,22.1,16.5,0.476,0.361,16.1,0.383,0.367,0,2006
1610612761,Toronto Raptors,105.2,102.1,3.1,0.552,6.9,23.6,14.3,0.463,0.357,16.1,0.59,0.621,0,2006
1610612762,Utah Jazz,105.9,103.9,2.0,0.545,4.6,26.4,16.7,0.455,0.355,16.1,0.565,0.533,0,2006
1610612764,Washington Wizards,104.4,107.6,-3.2,0.538,7.1,21.1,14.4,0.473,0.377,16.4,0.426,0.375,1,2006
