TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,110.5,115.4,-4.9,0.569,11.5,22.9,15.5,0.478,0.363,14.4,0.382,0.455,0,2019
1610612738,Boston Celtics,110.8,106.8,4.0,0.569,12.5,22.8,13.7,0.441,0.34,15.1,0.548,0.556,1,2019
1610612751,Brooklyn Nets,109.5,111.0,-1.5,0.566,12.7,23.8,14.8,0.446,0.35,12.4,0.5,0.526,1,2019
1610612766,Charlotte Hornets,105.7,110.2,-4.6,0.546,12.4,24.5,15.0,0.476,0.352,14.8,0.5,0.455,0,2019
1610612741,Chicago Bulls,107.3,111.3,-4.0,0.559,12.1,23.0,15.3,0.479,0.353,18.1,0.342,0.3,0,2019
1610612739,Cleveland Cavaliers,108.5,111.8,-3.3,0.577,11.2,23.1,16.5,0.491,0.375,13.0,0.448,0.455,0,2019
1610612742,Dallas Mavericks,111.2,110.4,0.8,0.578,15.0,24.4,12.6,0.458,0.351,11.8,0.415,0.5,0,2019
1610612743,Denver Nuggets,112.6,115.8,-3.2,0.594,11.1,27.0,13.9,0.463,0.358,14.4,0.644,0.444,1,2019
1610612765,Detroit Pistons,104.5,117.2,-12.8,0.552,12.2,24.4,15.5,0.48,0.361,14.2,0.333,0.111,1,2019
1610612744,Golden State Warriors,105.0,114.8,-9.8,0.56,10.2,25.1,14.6,0.476,0.389,15.3,0.296,0.3,1,2019
1610612745,Houston Rockets,108.7,107.1,1.6,0.585,14.9,20.7,14.0,0.462,0.349,15.4,0.594,0.556,1,2019
1610612754,Indiana Pacers,105.7,103.0,2.7,0.56,10.2,25.9,13.2,0.446,0.341,14.7,0.611,0.722,1,2019
1610612746,LA Clippers,115.5,106.2,9.3,0.601,12.1,23.1,14.2,0.438,0.345,13.7,0.594,0.706,1,2019
1610612747,Los Angeles Lakers,104.9,103.9,1.1,0.549,10.8,25.0,14.9,0.448,0.349,15.7,0.667,0.611,0,2019
1610612763,Memphis Grizzlies,106.0,106.3,-0.2,0.55,10.6,26.0,14.7,0.45,0.365,14.3,0.433,0.316,0,2019
1610612748,Miami Heat,110.9,108.6,2.3,0.593,13.4,25.9,14.9,0.448,0.347,14.0,0.5,0.474,0,2019
1610612749,Milwaukee Bucks,107.5,102.7,4.8,0.575,13.0,24.4,14.2,0.414,0.355,13.3,0.708,0.526,1,2019
1610612750,Minnesota Timberwolves,107.6,114.9,-7.3,0.568,12.7,22.6,14.6,0.477,0.363,14.7,0.333,0.273,0,2019
1610612740,New Orleans Pelicans,107.3,109.1,-1.8,0.571,13.0,25.6,15.6,0.465,0.361,13.8,0.317,0.412,0,2019
1610612752,New York Knicks,110.0,112.4,-2.4,0.564,9.6,22.1,14.3,0.463,0.381,13.8,0.412,0.364,0,2019
1610612760,Oklahoma City Thunder,106.4,106.4,0.0,0.563,10.7,21.6,13.7,0.455,0.34,14.2,0.667,0.647,1,2019
1610612753,Orlando Magic,112.9,112.5,0.5,0.583,11.1,24.1,12.9,0.465,0.364,14.7,0.412,0.5,1,2019
1610612755,Philadelphia 76ers,115.4,113.0,2.4,0.586,11.6,25.8,14.2,0.463,0.353,13.8,0.591,0.5,1,2019
1610612756,Phoenix Suns,114.2,109.4,4.8,0.599,11.2,26.7,14.5,0.472,0.363,15.3,0.432,0.667,0,2019
1610612757,Portland Trail Blazers,116.1,115.1,1.0,0.595,12.7,20.3,12.6,0.456,0.383,12.7,0.595,0.556,1,2019
1610612758,Sacramento Kings,112.4,111.2,1.2,0.588,12.6,23.7,14.4,0.471,0.357,15.1,0.487,0.556,0,2019
1610612759,San Antonio Spurs,111.3,110.7,0.7,0.582,10.5,24.2,12.3,0.469,0.373,12.9,0.4,0.529,1,2019
1610612761,Toronto Raptors,107.1,101.0,6.1,0.579,13.6,24.8,14.6,0.428,0.337,16.5,0.676,0.765,1,2019
1610612762,Utah Jazz,109.7,111.8,-2.2,0.582,13.4,22.5,15.2,0.457,0.353,12.4,0.683,0.444,1,2019
1610612764,Washington Wizards,105.4,111.9,-6.6,0.553,11.6,24.1,13.6,0.488,0.376,15.6,0.4,0.263,0,2019
