TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,106.1,104.9,1.2,0.541,8.0,22.3,14.1,0.454,0.353,15.1,0.615,0.533,1,2008
1610612738,Boston Celtics,108.0,102.7,5.3,0.572,7.1,24.6,16.9,0.431,0.349,15.8,0.622,0.667,1,2008
1610612766,Charlotte Bobcats,103.6,104.2,-0.7,0.543,6.6,23.5,17.3,0.454,0.366,16.3,0.38,0.467,0,2008
1610612741,Chicago Bulls,108.9,107.6,1.3,0.557,6.3,22.2,15.3,0.458,0.347,15.1,0.478,0.621,0,2008
1610612739,Cleveland Cavaliers,109.0,100.4,8.6,0.555,8.9,22.5,14.1,0.431,0.333,15.4,0.719,0.839,1,2008
1610612742,Dallas Mavericks,111.1,106.6,4.5,0.56,7.5,23.3,13.6,0.455,0.375,13.9,0.628,0.633,1,2008
1610612743,Denver Nuggets,109.2,105.6,3.6,0.56,7.0,23.2,16.0,0.44,0.366,16.1,0.618,0.621,1,2008
1610612765,Detroit Pistons,105.5,106.7,-1.2,0.52,5.2,23.1,13.3,0.451,0.354,13.2,0.482,0.387,1,2008
1610612744,Golden State Warriors,108.1,111.8,-3.6,0.559,6.7,20.7,14.6,0.468,0.38,14.9,0.396,0.357,0,2008
1610612745,Houston Rockets,106.6,99.0,7.6,0.557,8.2,22.1,15.4,0.444,0.357,13.4,0.511,0.724,1,2008
1610612754,Indiana Pacers,107.2,105.8,1.4,0.547,8.1,22.1,14.8,0.458,0.375,14.3,0.429,0.536,0,2008
1610612746,Los Angeles Clippers,100.3,112.0,-11.8,0.532,6.9,22.3,15.8,0.473,0.375,14.2,0.313,0.207,0,2008
1610612747,Los Angeles Lakers,107.1,100.7,6.4,0.541,6.9,24.2,14.0,0.447,0.345,16.2,0.732,0.767,1,2008
1610612763,Memphis Grizzlies,102.2,107.5,-5.3,0.542,5.3,18.9,16.6,0.473,0.355,15.9,0.342,0.3,0,2008
1610612748,Miami Heat,107.8,107.7,0.0,0.553,7.7,22.1,13.6,0.455,0.389,16.5,0.531,0.5,0,2008
1610612749,Milwaukee Bucks,102.1,106.2,-4.1,0.521,6.6,23.3,14.9,0.458,0.378,17.5,0.447,0.296,0,2008
1610612750,Minnesota Timberwolves,103.0,110.8,-7.8,0.535,7.1,21.9,15.2,0.474,0.377,13.4,0.37,0.226,0,2008
1610612751,New Jersey Nets,106.0,109.8,-3.8,0.551,8.7,21.7,14.3,0.462,0.391,14.6,0.432,0.345,0,2008
1610612740,New Orleans Hornets,106.0,105.1,0.8,0.543,7.6,22.0,14.1,0.45,0.354,14.9,0.646,0.594,1,2008
1610612752,New York Knicks,106.4,108.5,-2.1,0.543,10.2,21.5,14.6,0.48,0.351,14.7,0.388,0.367,0,2008
1610612760,Oklahoma City Thunder,99.5,106.8,-7.3,0.516,4.2,21.2,17.0,0.475,0.364,14.5,0.372,0.345,0,2008
1610612753,Orlando Magic,105.4,99.9,5.5,0.549,10.7,20.8,14.9,0.433,0.342,14.0,0.683,0.677,1,2008
1610612755,Philadelphia 76ers,107.6,108.9,-1.3,0.537,4.5,21.9,15.4,0.462,0.367,17.0,0.553,0.452,1,2008
1610612756,Phoenix Suns,116.1,112.5,3.6,0.592,6.9,23.9,16.1,0.467,0.383,14.6,0.558,0.581,1,2008
1610612757,Portland Trail Blazers,111.5,102.1,9.4,0.556,8.2,22.9,14.5,0.46,0.374,14.9,0.619,0.733,0,2008
1610612758,Sacramento Kings,105.1,111.5,-6.4,0.551,7.4,20.5,16.0,0.483,0.406,14.9,0.243,0.214,0,2008
1610612759,San Antonio Spurs,106.4,101.4,5.0,0.543,8.5,23.5,13.0,0.453,0.379,13.0,0.638,0.613,1,2008
1610612761,Toronto Raptors,104.6,108.2,-3.7,0.532,6.2,23.8,14.3,0.465,0.367,14.2,0.465,0.444,1,2008
1610612762,Utah Jazz,106.6,104.8,1.8,0.55,5.0,25.9,15.5,0.464,0.361,16.9,0.5,0.621,1,2008
1610612764,Washington Wizards,104.1,111.5,-7.4,0.536,5.2,21.7,15.1,0.482,0.387,15.0,0.3,0.276,1,2008
