TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,98.5,106.0,-7.5,0.506,4.3,20.3,17.8,0.442,0.367,15.8,0.383,0.273,0,2000
1610612738,Boston Celtics,101.2,102.0,-0.9,0.534,7.6,22.0,16.6,0.459,0.368,18.1,0.449,0.424,0,2000
1610612766,Charlotte Hornets,101.8,97.2,4.6,0.515,4.5,25.1,15.6,0.426,0.36,15.9,0.489,0.645,1,2000
1610612741,Chicago Bulls,96.1,104.5,-8.4,0.503,4.4,24.2,17.3,0.472,0.356,16.3,0.277,0.265,0,2000
1610612739,Cleveland Cavaliers,97.9,103.9,-6.0,0.51,2.9,22.4,17.7,0.445,0.365,16.1,0.465,0.286,0,2000
1610612742,Dallas Mavericks,105.5,100.2,5.2,0.551,6.6,22.3,14.6,0.439,0.334,16.3,0.543,0.688,0,2000
1610612743,Denver Nuggets,98.7,103.3,-4.7,0.499,6.6,25.4,14.7,0.446,0.356,13.9,0.592,0.419,0,2000
1610612765,Detroit Pistons,97.1,95.4,1.7,0.489,4.9,20.5,16.4,0.434,0.348,16.0,0.372,0.406,1,2000
1610612744,Golden State Warriors,91.7,107.9,-16.2,0.443,3.6,22.7,16.5,0.472,0.379,17.1,0.342,0.059,0,2000
1610612745,Houston Rockets,103.9,100.3,3.5,0.54,6.7,21.3,15.9,0.449,0.354,14.4,0.522,0.625,0,2000
1610612754,Indiana Pacers,100.9,99.5,1.4,0.521,5.2,23.3,16.4,0.423,0.336,14.7,0.543,0.588,1,2000
1610612746,Los Angeles Clippers,102.8,103.8,-0.9,0.541,4.8,21.0,17.1,0.44,0.329,13.8,0.405,0.469,0,2000
1610612747,Los Angeles Lakers,106.4,101.8,4.5,0.54,5.7,24.5,15.4,0.438,0.354,13.9,0.66,0.714,1,2000
1610612748,Miami Heat,98.6,97.6,1.0,0.51,6.5,22.2,15.3,0.431,0.331,17.4,0.623,0.625,1,2000
1610612749,Milwaukee Bucks,107.2,101.3,5.9,0.546,7.3,23.8,14.5,0.439,0.352,16.5,0.612,0.657,1,2000
1610612750,Minnesota Timberwolves,103.6,102.5,1.1,0.519,4.2,27.1,14.8,0.452,0.351,16.2,0.535,0.469,1,2000
1610612751,New Jersey Nets,99.5,106.3,-6.8,0.52,4.7,20.9,15.7,0.455,0.36,17.0,0.375,0.29,0,2000
1610612752,New York Knicks,99.1,97.0,2.1,0.526,5.4,20.9,16.3,0.417,0.352,16.7,0.575,0.543,1,2000
1610612753,Orlando Magic,102.0,100.3,1.8,0.523,6.3,23.0,15.9,0.435,0.346,18.0,0.49,0.529,0,2000
1610612755,Philadelphia 76ers,100.9,98.1,2.8,0.507,3.4,22.2,17.0,0.429,0.342,16.6,0.65,0.625,1,2000
1610612756,Phoenix Suns,99.6,98.1,1.5,0.507,4.3,24.4,16.1,0.435,0.349,18.4,0.63,0.676,1,2000
1610612757,Portland Trail Blazers,104.9,101.2,3.7,0.539,4.9,26.3,16.8,0.438,0.368,16.3,0.523,0.469,1,2000
1610612758,Sacramento Kings,103.3,98.7,4.6,0.536,6.0,23.1,15.2,0.432,0.355,16.7,0.587,0.667,1,2000
1610612759,San Antonio Spurs,106.6,95.5,11.0,0.548,5.9,23.7,15.2,0.419,0.329,14.7,0.4,0.771,1,2000
1610612760,Seattle SuperSonics,103.6,103.6,0.0,0.532,6.1,23.4,16.4,0.453,0.349,16.1,0.511,0.533,1,2000
1610612761,Toronto Raptors,103.1,99.2,3.9,0.515,5.6,26.1,14.1,0.447,0.363,15.1,0.523,0.636,1,2000
1610612762,Utah Jazz,105.4,101.5,3.9,0.548,4.3,28.1,17.3,0.439,0.343,17.6,0.622,0.6,1,2000
1610612763,Vancouver Grizzlies,98.6,104.3,-5.7,0.515,4.2,24.8,16.8,0.463,0.362,15.9,0.35,0.303,0,2000
1610612764,Washington Wizards,100.8,108.6,-7.8,0.521,3.6,21.4,18.1,0.47,0.396,16.0,0.333,0.212,0,2000
