TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,109.9,111.8,-1.9,0.558,12.3,24.5,16.2,0.473,0.359,14.3,0.488,0.417,0,2018
1610612738,Boston Celtics,108.2,108.2,0.0,0.558,12.5,26.0,12.7,0.448,0.344,15.0,0.548,0.5,1,2018
1610612751,Brooklyn Nets,105.8,104.8,1.0,0.551,12.4,23.1,14.6,0.456,0.341,13.1,0.545,0.522,0,2018
1610612766,Charlotte Hornets,109.1,112.7,-3.6,0.556,11.9,23.2,12.2,0.47,0.361,13.5,0.462,0.48,0,2018
1610612741,Chicago Bulls,105.6,113.8,-8.2,0.541,9.1,21.8,14.1,0.473,0.365,13.3,0.385,0.333,0,2018
1610612739,Cleveland Cavaliers,108.2,117.1,-8.9,0.557,10.6,21.2,13.8,0.495,0.38,12.7,0.382,0.292,1,2018
1610612742,Dallas Mavericks,108.0,111.8,-3.8,0.551,12.4,23.3,14.2,0.459,0.344,13.0,0.435,0.28,0,2018
1610612743,Denver Nuggets,106.4,105.6,0.9,0.544,11.2,27.7,13.6,0.458,0.339,13.7,0.674,0.6,0,2018
1610612765,Detroit Pistons,110.4,107.8,2.6,0.554,12.3,22.8,14.0,0.469,0.345,14.2,0.476,0.577,0,2018
1610612744,Golden State Warriors,111.6,105.9,5.7,0.593,13.0,28.8,13.9,0.444,0.347,13.2,0.571,0.64,1,2018
1610612745,Houston Rockets,114.2,103.9,10.3,0.591,16.3,21.4,13.5,0.466,0.34,15.2,0.585,0.8,1,2018
1610612754,Indiana Pacers,107.5,108.5,-1.0,0.558,9.6,26.3,13.9,0.45,0.354,15.9,0.561,0.417,1,2018
1610612746,LA Clippers,111.0,109.2,1.8,0.579,9.7,23.2,14.1,0.457,0.343,12.8,0.628,0.696,0,2018
1610612747,Los Angeles Lakers,105.0,108.7,-3.7,0.55,9.9,24.6,15.0,0.452,0.349,13.7,0.488,0.36,0,2018
1610612763,Memphis Grizzlies,108.1,109.2,-1.1,0.558,10.1,24.4,14.3,0.451,0.36,15.5,0.404,0.435,0,2018
1610612748,Miami Heat,106.3,105.5,0.9,0.547,11.4,24.5,14.9,0.441,0.358,14.3,0.467,0.5,1,2018
1610612749,Milwaukee Bucks,112.9,106.1,6.7,0.581,12.9,25.0,13.3,0.433,0.361,12.8,0.611,0.68,1,2018
1610612750,Minnesota Timberwolves,108.6,113.8,-5.2,0.557,9.9,24.2,12.9,0.467,0.378,14.5,0.422,0.36,1,2018
1610612740,New Orleans Pelicans,104.5,111.3,-6.8,0.546,9.8,25.9,14.2,0.466,0.364,13.0,0.378,0.304,1,2018
1610612752,New York Knicks,101.9,111.4,-9.5,0.539,10.0,20.0,14.0,0.467,0.363,13.1,0.324,0.25,0,2018
1610612760,Oklahoma City Thunder,105.9,107.2,-1.2,0.53,10.9,22.4,13.4,0.46,0.356,16.0,0.478,0.48,1,2018
1610612753,Orlando Magic,111.0,105.4,5.6,0.56,11.5,25.8,13.3,0.456,0.347,13.1,0.468,0.652,0,2018
1610612755,Philadelphia 76ers,109.6,109.0,0.6,0.556,10.5,26.1,14.4,0.455,0.342,12.3,0.667,0.583,1,2018
1610612756,Phoenix Suns,106.6,112.9,-6.3,0.563,9.4,23.4,15.3,0.482,0.372,15.4,0.364,0.348,0,2018
1610612757,Portland Trail Blazers,114.3,108.9,5.4,0.574,10.9,22.8,13.7,0.457,0.359,12.3,0.595,0.76,1,2018
1610612758,Sacramento Kings,109.9,110.9,-1.0,0.551,10.8,24.4,12.8,0.466,0.348,15.3,0.49,0.36,0,2018
1610612759,San Antonio Spurs,110.5,105.9,4.7,0.564,9.9,24.7,12.2,0.463,0.359,12.2,0.6,0.652,1,2018
1610612761,Toronto Raptors,111.9,103.6,8.3,0.597,12.2,25.0,13.8,0.449,0.345,14.7,0.605,0.652,1,2018
1610612762,Utah Jazz,113.3,102.8,10.6,0.59,12.0,25.7,14.9,0.452,0.355,13.7,0.455,0.72,1,2018
1610612764,Washington Wizards,109.6,113.2,-3.5,0.562,11.0,25.4,13.6,0.48,0.37,15.2,0.385,0.333,1,2018
