TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,110.8,113.1,-2.3,0.567,13.5,26.1,13.3,0.495,0.384,13.9,0.447,0.444,1,2023
1610612738,Boston Celtics,123.4,108.9,14.6,0.617,16.7,27.3,12.1,0.453,0.352,12.2,0.636,0.778,1,2023
1610612751,Brooklyn Nets,106.5,110.1,-3.6,0.551,13.5,26.1,13.4,0.47,0.372,12.9,0.429,0.393,1,2023
1610612766,Charlotte Hornets,105.5,114.7,-9.1,0.562,12.3,25.3,14.0,0.494,0.377,13.9,0.429,0.286,0,2023
1610612741,Chicago Bulls,113.2,114.7,-1.5,0.569,11.6,25.4,12.4,0.473,0.37,14.2,0.614,0.481,0,2023
1610612739,Cleveland Cavaliers,109.9,113.5,-3.6,0.582,13.8,28.5,13.8,0.463,0.371,13.8,0.476,0.414,1,2023
1610612742,Dallas Mavericks,114.3,110.0,4.3,0.591,14.5,25.5,12.4,0.475,0.368,13.6,0.719,0.667,0,2023
1610612743,Denver Nuggets,117.4,106.9,10.6,0.603,12.0,30.2,13.0,0.462,0.355,12.7,0.65,0.778,1,2023
1610612765,Detroit Pistons,103.4,112.5,-9.0,0.549,11.0,25.3,15.1,0.49,0.37,12.3,0.229,0.214,0,2023
1610612744,Golden State Warriors,113.2,109.0,4.2,0.58,14.7,29.1,14.2,0.466,0.359,12.9,0.5,0.655,1,2023
1610612745,Houston Rockets,112.9,111.5,1.4,0.565,12.6,24.7,12.7,0.463,0.348,13.7,0.425,0.607,0,2023
1610612754,Indiana Pacers,118.1,112.6,5.5,0.599,12.9,30.1,12.6,0.496,0.365,13.6,0.486,0.615,0,2023
1610612746,LA Clippers,112.8,113.7,-0.9,0.586,12.9,26.1,13.4,0.468,0.363,13.3,0.55,0.517,1,2023
1610612747,Los Angeles Lakers,115.9,113.1,2.8,0.616,11.6,27.9,13.7,0.474,0.376,13.1,0.727,0.654,1,2023
1610612763,Memphis Grizzlies,102.2,112.2,-10.0,0.526,13.2,24.9,15.2,0.474,0.378,15.2,0.417,0.269,1,2023
1610612748,Miami Heat,111.9,106.6,5.3,0.579,12.8,26.5,13.0,0.467,0.353,14.1,0.524,0.593,1,2023
1610612749,Milwaukee Bucks,113.3,110.8,2.5,0.586,14.0,26.2,12.8,0.47,0.356,11.9,0.575,0.538,1,2023
1610612750,Minnesota Timberwolves,112.2,106.7,5.4,0.579,12.8,27.0,14.4,0.45,0.354,14.4,0.583,0.63,1,2023
1610612740,New Orleans Pelicans,113.9,108.9,4.9,0.589,12.6,27.3,13.2,0.464,0.349,14.4,0.483,0.593,0,2023
1610612752,New York Knicks,112.8,110.0,2.8,0.569,13.7,25.3,13.8,0.47,0.365,13.7,0.515,0.63,1,2023
1610612760,Oklahoma City Thunder,115.8,107.4,8.3,0.601,13.1,26.7,12.5,0.455,0.361,15.5,0.632,0.714,0,2023
1610612753,Orlando Magic,110.5,106.3,4.2,0.585,11.3,25.2,15.0,0.474,0.358,15.4,0.6,0.63,0,2023
1610612755,Philadelphia 76ers,109.5,108.5,0.9,0.554,12.3,25.2,12.2,0.468,0.354,14.8,0.5,0.536,1,2023
1610612756,Phoenix Suns,113.6,110.2,3.4,0.591,12.5,27.2,15.0,0.464,0.364,12.8,0.488,0.593,1,2023
1610612757,Portland Trail Blazers,103.6,113.6,-10.0,0.527,11.6,23.4,15.4,0.491,0.351,14.5,0.459,0.214,0,2023
1610612758,Sacramento Kings,113.1,109.7,3.4,0.569,14.3,28.3,13.1,0.48,0.387,13.8,0.513,0.536,1,2023
1610612759,San Antonio Spurs,108.8,109.7,-0.9,0.572,12.3,29.1,14.8,0.487,0.373,13.1,0.317,0.407,0,2023
1610612761,Toronto Raptors,105.6,117.2,-11.6,0.556,11.4,28.3,13.9,0.491,0.376,13.8,0.405,0.222,0,2023
1610612762,Utah Jazz,108.8,119.9,-11.1,0.569,12.8,27.0,15.5,0.487,0.395,12.2,0.485,0.192,0,2023
1610612764,Washington Wizards,106.6,116.0,-9.4,0.56,12.0,27.1,13.6,0.496,0.362,13.6,0.243,0.214,0,2023
