TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,103.5,107.1,-3.7,0.525,5.5,21.5,17.6,0.44,0.358,15.0,0.362,0.345,0,2003
1610612738,Boston Celtics,101.7,102.6,-1.0,0.537,7.1,21.7,17.2,0.437,0.362,18.1,0.479,0.464,1,2003
1610612741,Chicago Bulls,92.6,99.4,-6.8,0.476,5.6,23.3,17.2,0.436,0.355,16.2,0.349,0.276,0,2003
1610612739,Cleveland Cavaliers,100.9,102.7,-1.8,0.51,3.3,23.9,16.0,0.437,0.371,14.1,0.479,0.517,0,2003
1610612742,Dallas Mavericks,111.9,105.2,6.7,0.548,6.5,25.1,12.8,0.459,0.363,15.9,0.55,0.633,1,2003
1610612743,Denver Nuggets,101.4,102.6,-1.2,0.513,4.3,23.0,16.4,0.453,0.356,18.0,0.475,0.429,0,2003
1610612765,Detroit Pistons,101.1,87.4,13.7,0.523,4.5,23.1,16.8,0.413,0.302,17.8,0.556,0.75,1,2003
1610612744,Golden State Warriors,100.3,100.6,-0.3,0.512,5.7,22.3,16.1,0.445,0.374,15.2,0.409,0.452,0,2003
1610612745,Houston Rockets,99.3,101.0,-1.6,0.539,7.0,21.4,18.6,0.412,0.372,14.9,0.455,0.5,0,2003
1610612754,Indiana Pacers,104.4,96.0,8.3,0.54,6.1,24.3,16.2,0.432,0.324,17.8,0.705,0.759,1,2003
1610612746,Los Angeles Clippers,97.1,107.7,-10.6,0.506,4.3,21.7,17.6,0.46,0.36,14.7,0.381,0.194,0,2003
1610612747,Los Angeles Lakers,104.3,98.6,5.7,0.53,4.7,25.2,14.6,0.44,0.337,16.2,0.756,0.781,1,2003
1610612763,Memphis Grizzlies,102.3,99.2,3.1,0.526,5.8,25.0,16.0,0.436,0.338,18.2,0.563,0.667,0,2003
1610612748,Miami Heat,103.3,96.7,6.6,0.531,6.6,21.3,15.4,0.428,0.343,16.4,0.548,0.714,0,2003
1610612749,Milwaukee Bucks,106.7,105.9,0.8,0.544,5.2,24.4,14.4,0.452,0.352,15.2,0.453,0.452,1,2003
1610612750,Minnesota Timberwolves,102.8,94.9,7.9,0.524,4.4,25.4,14.0,0.414,0.334,14.9,0.643,0.7,1,2003
1610612751,New Jersey Nets,99.0,98.0,1.0,0.522,5.0,26.9,16.2,0.427,0.35,17.7,0.455,0.516,1,2003
1610612740,New Orleans Hornets,100.3,100.2,0.1,0.514,7.1,23.0,16.4,0.441,0.342,17.1,0.521,0.433,1,2003
1610612752,New York Knicks,100.4,102.6,-2.2,0.508,5.4,22.4,17.0,0.429,0.338,15.0,0.585,0.5,0,2003
1610612753,Orlando Magic,97.6,108.1,-10.5,0.493,5.6,20.8,14.8,0.466,0.377,14.6,0.357,0.286,1,2003
1610612755,Philadelphia 76ers,94.4,100.2,-5.8,0.499,4.6,22.2,17.7,0.432,0.333,16.9,0.442,0.379,1,2003
1610612756,Phoenix Suns,99.9,104.7,-4.9,0.52,5.4,20.6,16.2,0.446,0.349,16.9,0.417,0.407,1,2003
1610612757,Portland Trail Blazers,100.7,99.3,1.4,0.516,5.2,24.3,16.6,0.45,0.341,15.4,0.56,0.548,1,2003
1610612758,Sacramento Kings,104.0,102.7,1.4,0.541,7.7,27.7,14.6,0.454,0.339,15.8,0.605,0.563,1,2003
1610612759,San Antonio Spurs,103.4,93.4,10.0,0.527,5.5,22.6,16.2,0.409,0.327,16.9,0.538,0.759,1,2003
1610612760,Seattle SuperSonics,105.3,104.9,0.4,0.547,9.6,23.6,15.8,0.45,0.349,16.1,0.452,0.4,0,2003
1610612761,Toronto Raptors,93.6,99.0,-5.4,0.492,6.3,21.4,15.9,0.428,0.307,16.3,0.479,0.258,0,2003
1610612762,Utah Jazz,97.7,99.9,-2.2,0.496,3.5,23.0,18.8,0.432,0.343,17.4,0.585,0.552,1,2003
1610612764,Washington Wizards,96.7,104.7,-8.0,0.509,5.6,19.8,18.6,0.454,0.342,17.0,0.359,0.281,0,2003
