TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,103.4,106.4,-2.9,0.557,9.7,25.9,15.9,0.462,0.365,15.8,0.429,0.419,1,2013
1610612738,Boston Celtics,101.7,109.0,-7.3,0.521,7.4,22.3,16.3,0.465,0.347,15.1,0.306,0.214,1,2013
1610612751,Brooklyn Nets,106.7,105.6,1.1,0.572,9.3,22.4,15.5,0.458,0.367,16.9,0.526,0.645,1,2013
1610612766,Charlotte Bobcats,105.8,101.1,4.7,0.537,6.7,23.1,13.1,0.442,0.369,14.1,0.542,0.69,0,2013
1610612741,Chicago Bulls,103.3,97.9,5.3,0.535,6.7,24.6,16.2,0.43,0.351,15.6,0.622,0.7,1,2013
1610612739,Cleveland Cavaliers,105.4,104.3,1.0,0.542,7.5,22.3,14.9,0.452,0.367,14.7,0.452,0.448,0,2013
1610612742,Dallas Mavericks,111.1,107.4,3.7,0.571,9.2,24.6,14.1,0.464,0.359,16.7,0.542,0.607,0,2013
1610612743,Denver Nuggets,102.7,106.5,-3.7,0.535,8.6,22.6,16.0,0.457,0.351,14.5,0.512,0.387,1,2013
1610612765,Detroit Pistons,103.9,111.9,-8.0,0.512,6.4,21.8,15.2,0.47,0.365,15.6,0.385,0.233,0,2013
1610612744,Golden State Warriors,107.4,100.6,6.8,0.556,9.6,23.8,15.5,0.436,0.344,15.3,0.558,0.69,1,2013
1610612745,Houston Rockets,110.2,104.9,5.3,0.574,9.7,21.8,16.5,0.443,0.353,14.3,0.571,0.621,1,2013
1610612754,Indiana Pacers,100.2,102.3,-2.1,0.527,7.2,21.6,16.2,0.42,0.345,14.6,0.703,0.533,1,2013
1610612746,Los Angeles Clippers,110.6,102.1,8.5,0.57,8.7,25.3,14.3,0.441,0.332,15.9,0.628,0.741,1,2013
1610612747,Los Angeles Lakers,103.9,111.8,-7.8,0.555,9.5,24.5,15.2,0.468,0.361,14.2,0.421,0.31,1,2013
1610612763,Memphis Grizzlies,105.6,102.0,3.6,0.543,5.4,24.0,15.0,0.45,0.355,15.5,0.673,0.7,1,2013
1610612748,Miami Heat,108.2,102.4,5.8,0.579,8.7,24.3,15.9,0.457,0.362,18.0,0.558,0.548,1,2013
1610612749,Milwaukee Bucks,106.7,113.0,-6.3,0.544,7.1,22.9,16.1,0.468,0.382,15.1,0.25,0.2,1,2013
1610612750,Minnesota Timberwolves,107.2,107.0,0.3,0.549,7.4,24.1,14.0,0.471,0.364,16.5,0.39,0.517,0,2013
1610612740,New Orleans Pelicans,104.8,109.5,-4.7,0.546,6.3,22.7,14.7,0.465,0.357,15.4,0.5,0.367,0,2013
1610612752,New York Knicks,108.4,107.7,0.7,0.557,10.0,21.7,14.1,0.458,0.371,15.8,0.436,0.567,1,2013
1610612760,Oklahoma City Thunder,109.1,104.4,4.7,0.569,8.3,22.6,15.8,0.436,0.358,15.7,0.581,0.593,1,2013
1610612753,Orlando Magic,100.6,106.3,-5.6,0.529,7.2,22.0,15.6,0.456,0.371,14.6,0.333,0.25,0,2013
1610612755,Philadelphia 76ers,97.6,109.5,-11.9,0.512,7.0,21.7,16.8,0.471,0.37,16.9,0.412,0.143,0,2013
1610612756,Phoenix Suns,107.7,104.7,3.0,0.566,9.6,19.6,15.8,0.456,0.341,15.8,0.52,0.581,0,2013
1610612757,Portland Trail Blazers,107.4,103.0,4.4,0.546,9.7,24.0,14.2,0.451,0.355,12.4,0.638,0.621,0,2013
1610612758,Sacramento Kings,101.3,106.2,-5.0,0.526,6.3,19.7,15.9,0.461,0.38,14.2,0.357,0.345,0,2013
1610612759,San Antonio Spurs,109.6,99.7,9.9,0.57,8.9,26.2,15.0,0.444,0.353,14.4,0.733,0.828,1,2013
1610612761,Toronto Raptors,108.2,104.8,3.4,0.565,9.3,22.6,15.1,0.45,0.36,15.9,0.519,0.667,0,2013
1610612762,Utah Jazz,102.2,112.1,-10.0,0.531,7.1,21.9,15.8,0.473,0.376,13.6,0.475,0.2,0,2013
1610612764,Washington Wizards,106.6,102.6,4.0,0.553,8.2,24.3,15.3,0.458,0.347,16.7,0.457,0.633,0,2013
