TEAM_ID,TEAM_NAME,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,Season_Year
1610612737,Atlanta Hawks,100.8,102.8,-2.0,0.534,5.2,21.9,17.8,0.436,0.359,13.9,0.561,0.485,0,2002
1610612738,Boston Celtics,98.3,98.4,-0.1,0.51,9.5,20.7,15.1,0.435,0.331,17.3,0.551,0.515,1,2002
1610612741,Chicago Bulls,98.0,105.0,-7.0,0.525,4.4,22.7,17.7,0.439,0.323,15.4,0.486,0.394,0,2002
1610612739,Cleveland Cavaliers,95.0,104.0,-9.0,0.5,3.7,21.8,19.1,0.453,0.358,14.8,0.361,0.219,0,2002
1610612742,Dallas Mavericks,108.2,102.1,6.1,0.546,8.2,23.8,12.3,0.438,0.34,17.0,0.605,0.647,1,2002
1610612743,Denver Nuggets,91.9,102.7,-10.7,0.473,3.0,23.0,20.0,0.443,0.37,18.6,0.212,0.152,0,2002
1610612765,Detroit Pistons,101.6,99.6,2.0,0.517,7.3,22.1,15.1,0.438,0.344,15.7,0.565,0.514,1,2002
1610612744,Golden State Warriors,107.1,108.3,-1.2,0.537,5.4,21.7,16.4,0.452,0.372,14.2,0.449,0.5,0,2002
1610612745,Houston Rockets,102.8,101.2,1.6,0.529,5.8,20.1,17.0,0.433,0.347,14.4,0.535,0.5,0,2002
1610612754,Indiana Pacers,100.4,98.4,2.0,0.508,4.9,24.8,15.7,0.428,0.34,16.3,0.476,0.424,1,2002
1610612746,Los Angeles Clippers,102.9,107.6,-4.7,0.523,5.1,21.1,17.0,0.447,0.365,15.1,0.354,0.303,0,2002
1610612747,Los Angeles Lakers,108.0,103.3,4.7,0.544,6.2,24.5,15.3,0.443,0.38,15.3,0.578,0.743,1,2002
1610612763,Memphis Grizzlies,103.8,103.9,-0.2,0.539,6.0,24.2,16.2,0.46,0.363,15.5,0.429,0.441,0,2002
1610612748,Miami Heat,92.9,101.4,-8.5,0.485,4.7,20.4,15.9,0.437,0.353,16.0,0.317,0.242,0,2002
1610612749,Milwaukee Bucks,107.4,107.2,0.2,0.538,7.7,24.0,13.7,0.458,0.375,15.5,0.5,0.5,0,2002
1610612750,Minnesota Timberwolves,106.7,102.0,4.7,0.545,3.9,26.9,14.6,0.437,0.347,14.5,0.659,0.667,1,2002
1610612751,New Jersey Nets,98.6,97.3,1.3,0.507,4.5,24.6,15.8,0.427,0.359,17.7,0.432,0.455,1,2002
1610612740,New Orleans Hornets,100.5,97.5,2.9,0.504,5.4,24.0,16.1,0.438,0.338,15.9,0.543,0.656,0,2002
1610612752,New York Knicks,102.8,105.5,-2.7,0.538,8.0,23.6,15.1,0.457,0.34,15.5,0.483,0.471,0,2002
1610612753,Orlando Magic,103.0,100.5,2.4,0.535,7.3,21.5,15.1,0.455,0.334,17.2,0.467,0.563,1,2002
1610612755,Philadelphia 76ers,105.4,99.2,6.2,0.535,3.2,23.0,15.8,0.452,0.354,18.3,0.571,0.697,1,2002
1610612756,Phoenix Suns,103.6,101.0,2.5,0.533,5.2,22.5,15.8,0.438,0.32,17.1,0.577,0.469,0,2002
1610612757,Portland Trail Blazers,105.2,102.3,2.9,0.547,5.1,24.8,16.7,0.45,0.341,17.0,0.575,0.529,1,2002
1610612758,Sacramento Kings,105.0,97.4,7.5,0.542,6.1,25.5,14.9,0.42,0.32,15.8,0.65,0.806,1,2002
1610612759,San Antonio Spurs,107.5,98.7,8.7,0.56,5.9,21.6,17.1,0.427,0.339,16.3,0.644,0.818,1,2002
1610612760,Seattle SuperSonics,102.5,100.8,1.7,0.525,6.2,24.1,14.7,0.447,0.344,16.4,0.479,0.559,1,2002
1610612761,Toronto Raptors,99.8,105.6,-5.8,0.509,5.4,21.1,15.7,0.461,0.375,15.0,0.378,0.294,1,2002
1610612762,Utah Jazz,100.7,102.3,-1.6,0.531,3.0,28.1,18.4,0.434,0.349,17.4,0.541,0.545,1,2002
1610612764,Washington Wizards,99.6,103.5,-3.9,0.502,3.4,21.8,14.8,0.442,0.362,15.8,0.451,0.394,0,2002
